BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16
50	7.51E-14	1E-30	1.0E-10	1.0E+10	0.00000000251	0.0513	1.0E+10	1E-30	8390	1.0E+10	0.000000131	750	1.0E+10	0.0000000384	37.2	1.0E+10	0.0000000551	13.2	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
51	7.51E-14	1E-30	1.0E-10	1.0E+10	0.00000000251	0.0513	1.0E+10	1E-30	8390	1.0E+10	0.000000131	750	1.0E+10	0.0000000384	37.2	1.0E+10	0.0000000551	13.2	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
52	0.000000000000064	1E-30	1.0E-10	1.0E+10	0.00000000268	0.0447	1.0E+10	1E-30	8390	1.0E+10	0.000000107	610	1.0E+10	0.0000000342	29.6	1.0E+10	0.000000048	11.5	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
53	0.000000000000064	1E-30	1.0E-10	1.0E+10	0.00000000268	0.0447	1.0E+10	1E-30	8390	1.0E+10	0.000000107	610	1.0E+10	0.0000000342	29.6	1.0E+10	0.000000048	11.5	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
54	6.11E-14	1E-30	1.0E-10	1.0E+10	0.00000000281	0.0502	1.0E+10	1E-30	7830	1.0E+10	0.000000104	507	1.0E+10	0.0000000375	30.3	1.0E+10	0.0000000514	12.3	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
55	6.11E-14	1E-30	1.0E-10	1.0E+10	0.00000000281	0.0502	1.0E+10	1E-30	7830	1.0E+10	0.000000104	507	1.0E+10	0.0000000375	30.3	1.0E+10	0.0000000514	12.3	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
56	6.54E-14	1E-30	1.0E-10	1.0E+10	0.00000000294	0.0457	1.0E+10	1E-30	9410	1.0E+10	0.000000107	610	1.0E+10	0.0000000421	34.7	1.0E+10	0.0000000514	12.3	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
57	6.54E-14	1E-30	1.0E-10	1.0E+10	0.00000000294	0.0457	1.0E+10	1E-30	9410	1.0E+10	0.000000107	610	1.0E+10	0.0000000421	34.7	1.0E+10	0.0000000514	12.3	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
58	6.54E-14	1E-30	1.0E-10	1.0E+10	0.00000000294	0.0576	1.0E+10	1E-30	9410	1.0E+10	0.000000114	653	1.0E+10	0.0000000421	36.4	1.0E+10	0.0000000662	15.8	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
59	6.54E-14	1E-30	1.0E-10	1.0E+10	0.00000000294	0.0576	1.0E+10	1E-30	9410	1.0E+10	0.000000114	653	1.0E+10	0.0000000421	36.4	1.0E+10	0.0000000662	15.8	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
60	6.54E-14	1E-30	1.0E-10	1.0E+10	0.00000000308	0.0725	1.0E+10	1E-30	9860	1.0E+10	0.000000128	733	1.0E+10	0.0000000506	43.7	1.0E+10	0.0000000662	20.4	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
61	6.54E-14	1E-30	1.0E-10	1.0E+10	0.00000000308	0.0725	1.0E+10	1E-30	9860	1.0E+10	0.000000128	733	1.0E+10	0.0000000506	43.7	1.0E+10	0.0000000662	20.4	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
62	0.000000000000067	1E-30	1.0E-10	1.0E+10	0.00000000323	0.0631	1.0E+10	1E-30	9630	1.0E+10	0.000000131	750	1.0E+10	0.0000000472	40.8	1.0E+10	0.0000000662	17.8	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
63	0.000000000000067	1E-30	1.0E-10	1.0E+10	0.00000000323	0.0631	1.0E+10	1E-30	9630	1.0E+10	0.000000131	750	1.0E+10	0.0000000472	40.8	1.0E+10	0.0000000662	17.8	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
64	6.85E-14	1E-30	1.0E-10	1.0E+10	0.0000000033	0.0603	1.0E+10	1E-30	9630	1.0E+10	0.000000131	767	1.0E+10	0.0000000472	39.9	1.0E+10	0.0000000577	15.8	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
65	6.85E-14	1E-30	1.0E-10	1.0E+10	0.0000000033	0.0603	1.0E+10	1E-30	9630	1.0E+10	0.000000131	767	1.0E+10	0.0000000472	39.9	1.0E+10	0.0000000577	15.8	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
66	8.05E-14	1E-30	1.0E-10	1.0E+10	0.00000000346	0.0677	1.0E+10	1E-30	10100	1.0E+10	0.000000147	861	1.0E+10	0.0000000431	37.2	1.0E+10	0.0000000647	13.8	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
67	8.05E-14	1E-30	1.0E-10	1.0E+10	0.00000000346	0.0677	1.0E+10	1E-30	10100	1.0E+10	0.000000147	861	1.0E+10	0.0000000431	37.2	1.0E+10	0.0000000647	13.8	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
68	7.87E-14	1E-30	1.0E-10	1.0E+10	0.00000000362	0.0708	1.0E+10	1E-30	10600	1.0E+10	0.000000141	804	1.0E+10	0.0000000506	41.8	1.0E+10	0.0000000618	15.5	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
69	7.87E-14	1E-30	1.0E-10	1.0E+10	0.00000000362	0.0708	1.0E+10	1E-30	10600	1.0E+10	0.000000141	804	1.0E+10	0.0000000506	41.8	1.0E+10	0.0000000618	15.5	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
70	7.51E-14	1E-30	1.0E-10	1.0E+10	0.00000000371	0.0832	1.0E+10	1E-30	10300	1.0E+10	0.000000151	861	1.0E+10	0.000000053	45.8	1.0E+10	0.0000000662	15.8	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
71	7.51E-14	1E-30	1.0E-10	1.0E+10	0.00000000371	0.0832	1.0E+10	1E-30	10300	1.0E+10	0.000000151	861	1.0E+10	0.000000053	45.8	1.0E+10	0.0000000662	15.8	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
72	7.87E-14	1E-30	1.0E-10	1.0E+10	0.00000000371	0.0934	1.0E+10	1E-30	9860	1.0E+10	0.000000154	861	1.0E+10	0.0000000518	44.8	1.0E+10	0.00000011	28.8	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
73	7.87E-14	1E-30	1.0E-10	1.0E+10	0.00000000371	0.0934	1.0E+10	1E-30	9860	1.0E+10	0.000000154	861	1.0E+10	0.0000000518	44.8	1.0E+10	0.00000011	28.8	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
74	7.69E-14	1E-30	1.0E-10	1.0E+10	0.00000000379	0.105	1.0E+10	1E-30	11300	1.0E+10	0.000000158	902	1.0E+10	0.0000000506	44.8	1.0E+10	0.000000191	22.3	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
75	7.69E-14	1E-30	1.0E-10	1.0E+10	0.00000000379	0.105	1.0E+10	1E-30	11300	1.0E+10	0.000000158	902	1.0E+10	0.0000000506	44.8	1.0E+10	0.000000191	22.3	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
76	6.25E-14	1E-30	1.0E-10	1.0E+10	0.00000000406	0.0892	1.0E+10	1E-30	10300	1.0E+10	0.000000151	861	1.0E+10	0.0000000506	44.8	1.0E+10	0.0000000778	22.9	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
77	6.25E-14	1E-30	1.0E-10	1.0E+10	0.00000000406	0.0892	1.0E+10	1E-30	10300	1.0E+10	0.000000151	861	1.0E+10	0.0000000506	44.8	1.0E+10	0.0000000778	22.9	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
78	6.54E-14	1E-30	1.0E-10	1.0E+10	0.00000000416	0.102	1.0E+10	1E-30	11100	1.0E+10	0.000000151	822	1.0E+10	0.0000000518	44.8	1.0E+10	0.0000000957	25.1	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
79	6.54E-14	1E-30	1.0E-10	1.0E+10	0.00000000416	0.102	1.0E+10	1E-30	11100	1.0E+10	0.000000151	822	1.0E+10	0.0000000518	44.8	1.0E+10	0.0000000957	25.1	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
80	0.000000000000067	1E-30	1.0E-10	1.0E+10	0.00000000435	0.105	1.0E+10	1E-30	10800	1.0E+10	0.000000144	767	1.0E+10	0.0000000609	52.6	1.0E+10	0.0000000853	23.4	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
81	0.000000000000067	1E-30	1.0E-10	1.0E+10	0.00000000435	0.105	1.0E+10	1E-30	10800	1.0E+10	0.000000144	767	1.0E+10	0.0000000609	52.6	1.0E+10	0.0000000853	23.4	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
82	6.54E-14	1E-30	1.0E-10	1.0E+10	0.00000000446	0.12	1.0E+10	1E-30	9860	1.0E+10	0.000000169	902	1.0E+10	0.0000000609	55.1	1.0E+10	0.0000000834	23.9	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
83	6.54E-14	1E-30	1.0E-10	1.0E+10	0.00000000446	0.12	1.0E+10	1E-30	9860	1.0E+10	0.000000169	902	1.0E+10	0.0000000609	55.1	1.0E+10	0.0000000834	23.9	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
84	6.54E-14	1E-30	1.0E-10	1.0E+10	0.00000000456	0.11	1.0E+10	1E-30	11600	1.0E+10	0.000000154	822	1.0E+10	0.0000000683	61.8	1.0E+10	0.0000000853	23.9	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
85	6.54E-14	1E-30	1.0E-10	1.0E+10	0.00000000456	0.11	1.0E+10	1E-30	11600	1.0E+10	0.000000154	822	1.0E+10	0.0000000683	61.8	1.0E+10	0.0000000853	23.9	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
86	7.87E-14	1E-30	1.0E-10	1.0E+10	0.00000000489	0.12	1.0E+10	1E-30	10300	1.0E+10	0.000000162	733	1.0E+10	0.0000000683	61.8	1.0E+10	0.0000000743	16.2	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
87	7.87E-14	1E-30	1.0E-10	1.0E+10	0.00000000489	0.12	1.0E+10	1E-30	10300	1.0E+10	0.000000162	733	1.0E+10	0.0000000683	61.8	1.0E+10	0.0000000743	16.2	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
88	7.01E-14	1E-30	1.0E-10	1.0E+10	0.00000000536	0.151	1.0E+10	1E-30	11300	1.0E+10	0.000000177	804	1.0E+10	0.000000108	87.3	1.0E+10	0.0000000834	26.9	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
89	7.01E-14	1E-30	1.0E-10	1.0E+10	0.00000000536	0.151	1.0E+10	1E-30	11300	1.0E+10	0.000000177	804	1.0E+10	0.000000108	87.3	1.0E+10	0.0000000834	26.9	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
90	0.000000000000064	1E-30	1.0E-10	1.0E+10	0.00000000601	0.145	1.0E+10	1E-30	11600	1.0E+10	0.000000173	750	1.0E+10	0.0000000964	76	1.0E+10	0.0000000834	24.5	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
91	0.000000000000064	1E-30	1.0E-10	1.0E+10	0.00000000601	0.145	1.0E+10	1E-30	11600	1.0E+10	0.000000173	750	1.0E+10	0.0000000964	76	1.0E+10	0.0000000834	24.5	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
92	0.000000000000064	1E-30	1.0E-10	1.0E+10	0.00000000644	0.195	1.0E+10	1E-30	11600	1.0E+10	0.00000019	716	1.0E+10	0.0000000667	45.8	1.0E+10	0.00000103	12.3	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
93	0.000000000000064	1E-30	1.0E-10	1.0E+10	0.00000000644	0.195	1.0E+10	1E-30	11600	1.0E+10	0.00000019	716	1.0E+10	0.0000000667	45.8	1.0E+10	0.00000103	12.3	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
94	0.000000000000064	1E-30	1.0E-10	1.0E+10	0.00000000706	0.229	1.0E+10	1E-30	11300	1.0E+10	0.00000019	668	1.0E+10	0.000000088	60.4	1.0E+10	0.00000103	12.3	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
95	0.000000000000064	1E-30	1.0E-10	1.0E+10	0.00000000706	0.229	1.0E+10	1E-30	11300	1.0E+10	0.00000019	668	1.0E+10	0.000000088	60.4	1.0E+10	0.00000103	12.3	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10	1E-30	1.0E+10	1.0E+10
